order_item_id|order_id|product_id|quantity|unit_price|line_total|discount_applied
4446|1978|87|3|361.76|1085.28|0.0
4447|584|59|3|391.94|1175.82|0.0
4448|584|60|3|715.08|2145.24|214.52
4449|584|90|1|646.46|646.46|0.0
4450|584|65|3|59.34|178.02|0.0
4451|1328|98|1|383.46|383.46|0.0
4452|1947|100|1|18.28|18.28|1.83
4453|1947|18|1|364.65|364.65|0.0
4454|1947|87|3|361.76|1085.28|0.0
4455|1947|86|1|111.62|111.62|11.16
4456|1595|38|1|698.0|698.0|0.0
4457|1595|52|2|852.47|1704.94|0.0
4458|1789|89|3|576.7|1730.1|173.01
4459|1789|2|3|179.15|537.45|0.0
4460|1789|36|2|890.23|1780.46|0.0
4461|1789|13|2|79.75|159.5|0.0
4462|1789|3|2|591.41|1182.82|0.0
4463|1040|17|2|301.61|603.22|0.0
4464|1040|99|2|118.25|236.5|0.0
4465|1040|38|2|698.0|1396.0|0.0
4466|1040|39|1|446.44|446.44|0.0
4467|1479|65|2|59.34|118.68|0.0
4468|1575|30|1|559.02|559.02|0.0
4469|1264|100|3|18.28|54.84|0.0
4470|1264|7|1|982.48|982.48|0.0
4471|1264|89|1|576.7|576.7|0.0
4472|1264|37|2|26.1|52.2|0.0
4473|1803|73|3|892.64|2677.92|0.0
4474|1803|79|3|984.96|2954.88|0.0
4475|1803|62|1|473.95|473.95|0.0
4476|1803|85|1|899.22|899.22|0.0
4477|1803|33|1|780.86|780.86|0.0
4478|1401|60|2|715.08|1430.16|0.0
4479|727|76|3|948.76|2846.28|0.0
4480|727|74|2|628.92|1257.84|0.0
4481|727|19|3|31.57|94.71|0.0
4482|727|34|3|386.74|1160.22|0.0
4483|727|52|1|852.47|852.47|0.0
4484|319|32|2|153.3|306.6|30.66
4485|319|18|3|364.65|1093.95|0.0
4486|319|11|2|355.11|710.22|0.0
4487|795|22|2|50.34|100.68|0.0
4488|1291|61|1|510.26|510.26|0.0
4489|215|31|2|702.2|1404.4|0.0
4490|215|98|1|383.46|383.46|0.0
4491|215|59|2|391.94|783.88|0.0
4492|94|38|1|698.0|698.0|0.0
4493|94|4|2|730.45|1460.9|0.0
4494|94|89|3|576.7|1730.1|0.0
4495|94|43|1|875.92|875.92|0.0
4496|850|34|1|386.74|386.74|0.0
4497|850|14|1|341.91|341.91|0.0
4498|850|82|1|121.09|121.09|0.0
4499|1137|14|3|341.91|1025.73|0.0
4500|1137|32|1|153.3|153.3|0.0
4501|1137|95|2|403.84|807.68|0.0
4502|1137|52|1|852.47|852.47|0.0
4503|1336|34|2|386.74|773.48|0.0
4504|1336|21|2|546.85|1093.7|0.0
4505|1336|83|1|158.2|158.2|0.0
4506|956|26|3|84.47|253.41|0.0
4507|956|72|2|965.53|1931.06|0.0
4508|956|34|2|386.74|773.48|0.0
4509|1831|86|3|111.62|334.86|0.0
4510|1831|98|2|383.46|766.92|0.0
4511|1831|80|1|712.83|712.83|0.0
4512|203|69|2|336.62|673.24|0.0
4513|1531|41|2|519.39|1038.78|0.0
4514|1531|27|1|452.34|452.34|0.0
4515|1531|57|1|858.16|858.16|0.0
4516|1017|48|3|390.24|1170.72|0.0
4517|1017|8|3|641.26|1923.78|0.0
4518|1017|69|1|336.62|336.62|0.0
4519|1017|14|1|341.91|341.91|0.0
4520|1017|35|2|406.55|813.1|0.0
4521|1413|30|1|559.02|559.02|55.9
4522|1413|45|3|637.59|1912.77|191.28
4523|1413|66|2|503.46|1006.92|0.0
4524|1413|8|1|641.26|641.26|0.0
4525|1413|89|1|576.7|576.7|0.0
4526|1771|41|3|519.39|1558.17|0.0
4527|1771|6|3|109.48|328.44|0.0
4528|1771|64|3|887.51|2662.53|0.0
4529|1771|92|1|678.7|678.7|0.0
4530|493|17|2|301.61|603.22|0.0
4531|493|46|2|449.42|898.84|0.0
4532|493|24|2|970.87|1941.74|0.0
4533|240|73|3|892.64|2677.92|0.0
4534|240|50|2|477.24|954.48|0.0
4535|240|34|1|386.74|386.74|0.0
4536|973|50|3|477.24|1431.72|0.0
4537|610|18|1|364.65|364.65|36.46
4538|610|50|3|477.24|1431.72|0.0
4539|610|39|2|446.44|892.88|0.0
4540|610|70|2|277.88|555.76|0.0
4541|610|56|1|952.46|952.46|0.0
4542|1677|46|3|449.42|1348.26|0.0
4543|1677|84|1|106.36|106.36|0.0
4544|1677|38|2|698.0|1396.0|0.0
4545|1677|49|1|229.75|229.75|0.0
4546|1677|3|2|591.41|1182.82|0.0
4547|28|94|2|879.19|1758.38|0.0
4548|28|26|2|84.47|168.94|0.0
4549|28|78|3|948.39|2845.17|0.0
4550|67|19|3|31.57|94.71|0.0
4551|67|81|1|54.29|54.29|0.0
4552|1717|51|2|610.68|1221.36|0.0
4553|1717|18|1|364.65|364.65|0.0
4554|1809|26|2|84.47|168.94|0.0
4555|1809|16|1|974.54|974.54|0.0
4556|1809|88|1|933.52|933.52|0.0
4557|1628|96|3|886.8|2660.4|0.0
4558|1628|88|2|933.52|1867.04|0.0
4559|102|66|2|503.46|1006.92|0.0
4560|102|68|2|893.48|1786.96|0.0
4561|102|34|1|386.74|386.74|0.0
4562|102|35|2|406.55|813.1|0.0
4563|102|20|2|120.81|241.62|0.0
4564|1989|44|3|918.51|2755.53|0.0
4565|1989|40|2|94.74|189.48|0.0
4566|1989|78|2|948.39|1896.78|0.0
4567|1276|15|3|170.0|510.0|0.0
4568|1276|23|3|156.21|468.63|0.0
4569|1276|58|3|722.95|2168.85|0.0
4570|1276|93|3|143.55|430.65|0.0
4571|1276|25|2|965.82|1931.64|0.0
4572|1213|30|1|559.02|559.02|0.0
4573|1213|17|3|301.61|904.83|90.48
4574|1213|19|2|31.57|63.14|0.0
4575|1213|88|1|933.52|933.52|0.0
4576|1213|36|1|890.23|890.23|0.0
4577|241|91|3|105.2|315.6|0.0
4578|241|4|1|730.45|730.45|0.0
4579|241|99|2|118.25|236.5|0.0
4580|1912|13|3|79.75|239.25|0.0
4581|1912|11|3|355.11|1065.33|0.0
4582|1912|21|1|546.85|546.85|54.69
4583|1218|1|1|141.62|141.62|0.0
4584|1218|18|3|364.65|1093.95|0.0
4585|1218|91|2|105.2|210.4|0.0
4586|216|87|3|361.76|1085.28|0.0
4587|216|82|3|121.09|363.27|36.33
4588|216|44|1|918.51|918.51|0.0
4589|413|63|1|656.5|656.5|0.0
4590|413|62|2|473.95|947.9|0.0
4591|413|35|1|406.55|406.55|40.66
4592|413|24|1|970.87|970.87|0.0
4593|1722|25|2|965.82|1931.64|0.0
4594|1722|94|1|879.19|879.19|0.0
4595|1722|18|3|364.65|1093.95|0.0
4596|1722|92|1|678.7|678.7|0.0
4597|128|16|1|974.54|974.54|0.0
4598|128|6|2|109.48|218.96|0.0
4599|128|2|1|179.15|179.15|0.0
4600|1743|81|3|54.29|162.87|0.0
4601|1743|33|3|780.86|2342.58|0.0
4602|415|44|2|918.51|1837.02|183.7
4603|415|28|2|48.41|96.82|0.0
4604|415|64|1|887.51|887.51|0.0
4605|415|9|1|695.01|695.01|0.0
4606|1935|25|1|965.82|965.82|0.0
4607|1935|9|3|695.01|2085.03|208.5
4608|1935|72|1|965.53|965.53|0.0
4609|1935|59|1|391.94|391.94|0.0
4610|1935|29|2|835.09|1670.18|0.0
4611|109|14|3|341.91|1025.73|0.0
4612|109|17|1|301.61|301.61|0.0
4613|789|11|3|355.11|1065.33|0.0
4614|789|95|1|403.84|403.84|0.0
4615|789|40|2|94.74|189.48|0.0
4616|1035|78|1|948.39|948.39|0.0
4617|1035|82|2|121.09|242.18|0.0
4618|1035|90|1|646.46|646.46|0.0
4619|1315|61|1|510.26|510.26|0.0
4620|1496|84|1|106.36|106.36|0.0
4621|1496|81|2|54.29|108.58|0.0
4622|1496|62|1|473.95|473.95|0.0
4623|1496|11|3|355.11|1065.33|0.0
4624|1496|21|3|546.85|1640.55|0.0
4625|1462|17|1|301.61|301.61|0.0
4626|206|80|3|712.83|2138.49|0.0
4627|206|100|2|18.28|36.56|0.0
4628|206|67|2|871.61|1743.22|0.0
4629|292|4|3|730.45|2191.35|0.0
4630|292|26|2|84.47|168.94|0.0
4631|292|22|3|50.34|151.02|0.0
4632|292|2|1|179.15|179.15|0.0
4633|292|71|1|764.98|764.98|0.0
4634|1896|16|1|974.54|974.54|0.0
4635|1896|29|3|835.09|2505.27|0.0
4636|1896|4|2|730.45|1460.9|0.0
4637|491|90|3|646.46|1939.38|0.0
4638|491|63|1|656.5|656.5|0.0
4639|491|42|3|711.3|2133.9|0.0
4640|491|44|2|918.51|1837.02|0.0
4641|491|88|2|933.52|1867.04|0.0
4642|9|23|3|156.21|468.63|0.0
4643|9|32|2|153.3|306.6|0.0
4644|9|51|1|610.68|610.68|0.0
4645|9|53|2|825.35|1650.7|0.0
4646|869|37|3|26.1|78.3|0.0
4647|1608|29|2|835.09|1670.18|0.0
4648|1608|84|2|106.36|212.72|21.27
4649|1608|71|3|764.98|2294.94|229.49
4650|1524|52|2|852.47|1704.94|0.0
4651|1524|19|2|31.57|63.14|0.0
4652|1524|14|2|341.91|683.82|0.0
4653|1252|74|1|628.92|628.92|0.0
4654|1252|37|3|26.1|78.3|0.0
4655|1588|58|3|722.95|2168.85|0.0
4656|1588|33|3|780.86|2342.58|0.0
4657|1588|5|3|186.98|560.94|0.0
4658|1588|57|3|858.16|2574.48|0.0
4659|105|69|2|336.62|673.24|0.0
4660|105|41|1|519.39|519.39|0.0
4661|105|58|3|722.95|2168.85|0.0
4662|823|59|2|391.94|783.88|78.39
4663|823|83|3|158.2|474.6|0.0
4664|823|20|1|120.81|120.81|0.0
4665|823|55|2|988.42|1976.84|0.0
4666|1451|28|1|48.41|48.41|0.0
4667|1451|59|1|391.94|391.94|0.0
4668|1451|61|1|510.26|510.26|0.0
4669|243|56|3|952.46|2857.38|0.0
4670|1807|67|3|871.61|2614.83|0.0
4671|1807|19|2|31.57|63.14|0.0
4672|1807|34|1|386.74|386.74|0.0
4673|1807|32|3|153.3|459.9|0.0
4674|1807|57|2|858.16|1716.32|0.0
4675|507|58|2|722.95|1445.9|0.0
4676|507|48|3|390.24|1170.72|0.0
4677|507|51|1|610.68|610.68|0.0
4678|507|75|1|108.08|108.08|0.0
4679|507|23|3|156.21|468.63|0.0
4680|382|44|2|918.51|1837.02|0.0
4681|382|100|2|18.28|36.56|0.0
4682|1488|24|1|970.87|970.87|0.0
4683|1488|10|2|441.58|883.16|0.0
4684|1488|20|3|120.81|362.43|0.0
4685|1488|32|2|153.3|306.6|0.0
4686|1998|48|1|390.24|390.24|0.0
4687|572|24|2|970.87|1941.74|0.0
4688|572|44|1|918.51|918.51|0.0
4689|572|100|3|18.28|54.84|0.0
4690|1536|63|2|656.5|1313.0|0.0
4691|1536|69|1|336.62|336.62|0.0
4692|1536|28|1|48.41|48.41|0.0
4693|1345|10|2|441.58|883.16|0.0
4694|1345|32|1|153.3|153.3|0.0
4695|1345|82|3|121.09|363.27|0.0
4696|402|35|3|406.55|1219.65|0.0
4697|402|79|1|984.96|984.96|0.0
4698|402|87|1|361.76|361.76|0.0
4699|402|78|1|948.39|948.39|0.0
4700|402|57|2|858.16|1716.32|0.0
4701|637|31|1|702.2|702.2|70.22
4702|637|32|2|153.3|306.6|0.0
4703|637|57|1|858.16|858.16|0.0
4704|760|40|3|94.74|284.22|0.0
4705|760|37|3|26.1|78.3|0.0
4706|760|26|2|84.47|168.94|0.0
4707|760|50|3|477.24|1431.72|0.0
4708|330|11|2|355.11|710.22|0.0
4709|330|46|2|449.42|898.84|0.0
4710|187|33|2|780.86|1561.72|0.0
4711|187|48|3|390.24|1170.72|0.0
4712|187|65|3|59.34|178.02|0.0
4713|373|9|2|695.01|1390.02|0.0
4714|373|36|1|890.23|890.23|0.0
4715|373|22|2|50.34|100.68|0.0
4716|90|65|3|59.34|178.02|0.0
4717|90|61|3|510.26|1530.78|0.0
4718|90|23|3|156.21|468.63|0.0
4719|90|54|1|596.2|596.2|0.0
4720|90|27|3|452.34|1357.02|0.0
4721|207|21|1|546.85|546.85|0.0
4722|207|16|1|974.54|974.54|0.0
4723|207|41|1|519.39|519.39|0.0
4724|207|73|1|892.64|892.64|0.0
4725|207|4|2|730.45|1460.9|146.09
4726|202|100|2|18.28|36.56|3.66
4727|202|45|2|637.59|1275.18|0.0
4728|202|54|3|596.2|1788.6|0.0
4729|712|84|1|106.36|106.36|0.0
4730|712|90|2|646.46|1292.92|0.0
4731|712|49|1|229.75|229.75|0.0
4732|712|50|1|477.24|477.24|0.0
4733|1974|48|2|390.24|780.48|0.0
4734|1974|57|3|858.16|2574.48|257.45
4735|1974|84|2|106.36|212.72|21.27
4736|1632|93|2|143.55|287.1|0.0
4737|1632|56|2|952.46|1904.92|0.0
4738|1632|50|2|477.24|954.48|0.0
4739|1632|52|3|852.47|2557.41|0.0
4740|1753|83|2|158.2|316.4|0.0
4741|1753|18|2|364.65|729.3|72.93
4742|1753|76|1|948.76|948.76|0.0
4743|1601|37|3|26.1|78.3|0.0
4744|830|64|3|887.51|2662.53|0.0
4745|830|68|1|893.48|893.48|0.0
4746|830|18|2|364.65|729.3|0.0
4747|830|76|1|948.76|948.76|0.0
4748|830|72|2|965.53|1931.06|0.0
4749|1971|47|1|838.62|838.62|0.0
4750|1971|89|3|576.7|1730.1|0.0
4751|1971|6|3|109.48|328.44|0.0
4752|1971|54|3|596.2|1788.6|0.0
4753|1971|78|3|948.39|2845.17|0.0
4754|1100|49|2|229.75|459.5|0.0
4755|860|56|1|952.46|952.46|0.0
4756|860|26|1|84.47|84.47|0.0
4757|860|75|1|108.08|108.08|0.0
4758|860|5|3|186.98|560.94|0.0
4759|1615|31|3|702.2|2106.6|0.0
4760|1615|3|1|591.41|591.41|0.0
4761|1615|11|2|355.11|710.22|0.0
4762|1615|14|2|341.91|683.82|0.0
4763|1615|15|2|170.0|340.0|0.0
4764|1688|90|2|646.46|1292.92|0.0
4765|1688|38|2|698.0|1396.0|0.0
4766|1059|36|1|890.23|890.23|0.0
4767|1082|33|3|780.86|2342.58|0.0
4768|1082|45|1|637.59|637.59|63.76
4769|1082|59|3|391.94|1175.82|0.0
4770|1082|91|1|105.2|105.2|0.0
4771|133|92|2|678.7|1357.4|0.0
4772|133|12|2|79.26|158.52|15.85
4773|133|85|3|899.22|2697.66|0.0
4774|133|31|1|702.2|702.2|0.0
4775|1483|70|3|277.88|833.64|0.0
4776|1483|92|3|678.7|2036.1|0.0
4777|367|9|3|695.01|2085.03|208.5
4778|367|60|2|715.08|1430.16|143.02
4779|367|84|2|106.36|212.72|21.27
4780|1030|77|3|995.49|2986.47|0.0
4781|1025|100|3|18.28|54.84|0.0
4782|589|55|3|988.42|2965.26|0.0
4783|589|78|3|948.39|2845.17|284.52
4784|589|40|3|94.74|284.22|0.0
4785|1202|37|1|26.1|26.1|0.0
4786|1202|18|3|364.65|1093.95|0.0
4787|1202|56|2|952.46|1904.92|0.0
4788|1202|68|3|893.48|2680.44|0.0
4789|1202|47|1|838.62|838.62|0.0
4790|1387|17|3|301.61|904.83|90.48
4791|691|10|3|441.58|1324.74|0.0
4792|691|78|3|948.39|2845.17|0.0
4793|691|98|3|383.46|1150.38|0.0
4794|691|8|1|641.26|641.26|0.0
4795|462|70|2|277.88|555.76|0.0
4796|462|85|1|899.22|899.22|0.0
4797|629|82|1|121.09|121.09|0.0
4798|629|10|2|441.58|883.16|0.0
4799|629|74|2|628.92|1257.84|0.0
4800|479|93|3|143.55|430.65|0.0
4801|479|35|1|406.55|406.55|0.0
4802|479|54|2|596.2|1192.4|0.0
4803|879|81|3|54.29|162.87|0.0
4804|879|31|3|702.2|2106.6|0.0
4805|1370|20|2|120.81|241.62|0.0
4806|1370|37|1|26.1|26.1|0.0
4807|1370|25|1|965.82|965.82|96.58
4808|1370|94|1|879.19|879.19|0.0
4809|1370|17|3|301.61|904.83|0.0
4810|6|77|2|995.49|1990.98|0.0
4811|6|97|2|419.52|839.04|0.0
4812|6|68|1|893.48|893.48|0.0
4813|1565|68|2|893.48|1786.96|0.0
4814|1565|39|2|446.44|892.88|0.0
4815|1565|25|3|965.82|2897.46|0.0
4816|950|24|1|970.87|970.87|0.0
4817|950|66|3|503.46|1510.38|151.04
4818|301|78|2|948.39|1896.78|0.0
4819|301|60|1|715.08|715.08|0.0
4820|301|4|3|730.45|2191.35|0.0
4821|301|18|2|364.65|729.3|0.0
4822|301|34|3|386.74|1160.22|0.0
4823|1901|90|1|646.46|646.46|0.0
4824|1901|89|2|576.7|1153.4|0.0
4825|1901|31|3|702.2|2106.6|0.0
4826|1702|46|2|449.42|898.84|0.0
4827|1702|44|1|918.51|918.51|0.0
4828|1702|33|2|780.86|1561.72|156.17
4829|1702|57|2|858.16|1716.32|0.0
4830|1934|14|2|341.91|683.82|0.0
4831|1934|37|1|26.1|26.1|0.0
4832|1934|60|3|715.08|2145.24|0.0
4833|1934|13|1|79.75|79.75|0.0
4834|1934|24|3|970.87|2912.61|0.0
4835|1120|78|1|948.39|948.39|0.0
4836|1120|35|1|406.55|406.55|0.0
4837|401|45|1|637.59|637.59|63.76
4838|1586|27|2|452.34|904.68|0.0
4839|1010|82|3|121.09|363.27|0.0
4840|1010|32|1|153.3|153.3|0.0
4841|1255|79|2|984.96|1969.92|0.0
4842|1255|83|2|158.2|316.4|0.0
4843|1255|43|3|875.92|2627.76|0.0
4844|1255|65|3|59.34|178.02|0.0
4845|1255|24|1|970.87|970.87|0.0
4846|1455|6|3|109.48|328.44|0.0
4847|1455|29|2|835.09|1670.18|0.0
4848|1455|58|1|722.95|722.95|0.0
4849|1455|15|2|170.0|340.0|0.0
4850|1455|89|3|576.7|1730.1|173.01
4851|1374|24|1|970.87|970.87|0.0
4852|1374|11|3|355.11|1065.33|0.0
4853|1374|95|1|403.84|403.84|0.0
4854|1740|84|3|106.36|319.08|0.0
4855|1740|93|1|143.55|143.55|0.0
4856|1740|87|2|361.76|723.52|0.0
4857|1740|42|2|711.3|1422.6|0.0
4858|254|35|1|406.55|406.55|0.0
4859|254|38|3|698.0|2094.0|0.0
4860|254|33|2|780.86|1561.72|0.0
4861|254|27|2|452.34|904.68|0.0
4862|1570|81|1|54.29|54.29|0.0
4863|1769|22|2|50.34|100.68|0.0
4864|1769|57|1|858.16|858.16|0.0
4865|1317|66|2|503.46|1006.92|100.69
4866|1317|7|2|982.48|1964.96|0.0
4867|1317|81|1|54.29|54.29|0.0
4868|1317|65|1|59.34|59.34|0.0
4869|580|28|1|48.41|48.41|0.0
4870|580|6|1|109.48|109.48|0.0
4871|580|2|1|179.15|179.15|0.0
4872|1641|44|3|918.51|2755.53|0.0
4873|1641|66|3|503.46|1510.38|151.04
4874|567|43|3|875.92|2627.76|0.0
4875|567|37|2|26.1|52.2|0.0
4876|567|52|3|852.47|2557.41|0.0
4877|567|48|2|390.24|780.48|0.0
4878|1416|38|2|698.0|1396.0|0.0
4879|1416|36|1|890.23|890.23|0.0
4880|1352|49|3|229.75|689.25|0.0
4881|1352|46|3|449.42|1348.26|0.0
4882|1352|84|1|106.36|106.36|0.0
4883|819|95|2|403.84|807.68|0.0
4884|819|26|1|84.47|84.47|0.0
4885|819|43|1|875.92|875.92|0.0
4886|819|16|3|974.54|2923.62|0.0
4887|1877|51|2|610.68|1221.36|0.0
4888|1877|73|3|892.64|2677.92|0.0
4889|1877|87|3|361.76|1085.28|0.0
4890|1877|50|2|477.24|954.48|0.0
4891|353|91|2|105.2|210.4|0.0
4892|353|29|1|835.09|835.09|0.0
4893|1610|95|3|403.84|1211.52|0.0
4894|1610|35|1|406.55|406.55|0.0
4895|1610|67|1|871.61|871.61|87.16
4896|1610|33|1|780.86|780.86|0.0
4897|2000|44|3|918.51|2755.53|0.0
4898|2000|46|3|449.42|1348.26|0.0
4899|2000|62|3|473.95|1421.85|0.0
4900|526|51|1|610.68|610.68|0.0
4901|526|53|2|825.35|1650.7|0.0
4902|526|6|1|109.48|109.48|0.0
4903|526|35|2|406.55|813.1|0.0
4904|731|29|2|835.09|1670.18|0.0
4905|336|72|1|965.53|965.53|0.0
4906|336|19|1|31.57|31.57|0.0
4907|336|16|3|974.54|2923.62|0.0
4908|336|3|1|591.41|591.41|0.0
4909|336|80|3|712.83|2138.49|0.0
4910|730|92|3|678.7|2036.1|0.0
4911|1796|73|3|892.64|2677.92|0.0
4912|1796|51|2|610.68|1221.36|0.0
4913|1796|18|3|364.65|1093.95|0.0
4914|1512|43|2|875.92|1751.84|0.0
4915|1512|26|1|84.47|84.47|0.0
4916|1512|78|3|948.39|2845.17|0.0
4917|1512|7|2|982.48|1964.96|0.0
4918|1512|70|3|277.88|833.64|0.0
4919|1239|57|3|858.16|2574.48|0.0
4920|518|52|2|852.47|1704.94|0.0
4921|518|56|3|952.46|2857.38|0.0
4922|518|51|2|610.68|1221.36|122.14
4923|887|88|3|933.52|2800.56|0.0
4924|1885|67|3|871.61|2614.83|0.0
4925|1885|53|3|825.35|2476.05|0.0
4926|1620|68|2|893.48|1786.96|0.0
4927|689|43|2|875.92|1751.84|0.0
4928|689|82|2|121.09|242.18|0.0
4929|1946|49|1|229.75|229.75|0.0
4930|1946|73|1|892.64|892.64|0.0
4931|1946|97|3|419.52|1258.56|0.0
4932|1946|19|2|31.57|63.14|0.0
4933|309|92|3|678.7|2036.1|0.0
4934|309|53|1|825.35|825.35|0.0
4935|309|70|1|277.88|277.88|0.0
4936|227|60|3|715.08|2145.24|0.0
4937|227|23|2|156.21|312.42|0.0
4938|227|25|2|965.82|1931.64|0.0
4939|1719|6|2|109.48|218.96|0.0
4940|472|77|2|995.49|1990.98|0.0
4941|472|94|1|879.19|879.19|87.92
4942|472|96|3|886.8|2660.4|0.0
4943|775|71|3|764.98|2294.94|0.0
4944|775|50|2|477.24|954.48|95.45
4945|775|97|3|419.52|1258.56|125.86
4946|775|95|2|403.84|807.68|80.77
4947|775|96|3|886.8|2660.4|0.0
4948|1544|3|3|591.41|1774.23|177.42
4949|1544|97|3|419.52|1258.56|0.0
4950|1544|32|3|153.3|459.9|0.0
4951|1514|55|1|988.42|988.42|0.0
4952|1514|80|2|712.83|1425.66|0.0
4953|1514|91|3|105.2|315.6|31.56
4954|1514|42|1|711.3|711.3|0.0
4955|1514|54|1|596.2|596.2|0.0
4956|1779|32|3|153.3|459.9|0.0
4957|1779|70|2|277.88|555.76|0.0
4958|1779|4|3|730.45|2191.35|0.0
4959|1779|16|1|974.54|974.54|0.0
4960|1779|51|1|610.68|610.68|0.0
4961|1487|78|3|948.39|2845.17|0.0
4962|1487|32|1|153.3|153.3|0.0
4963|1487|81|1|54.29|54.29|0.0
4964|1487|79|1|984.96|984.96|0.0
4965|1676|13|2|79.75|159.5|0.0
4966|1676|65|1|59.34|59.34|0.0
4967|1937|75|2|108.08|216.16|0.0
4968|1937|13|1|79.75|79.75|7.98
4969|630|51|3|610.68|1832.04|0.0
4970|630|82|1|121.09|121.09|0.0
4971|430|76|3|948.76|2846.28|0.0
4972|1663|63|1|656.5|656.5|0.0
4973|1663|6|3|109.48|328.44|0.0
4974|557|62|1|473.95|473.95|0.0
4975|557|24|3|970.87|2912.61|0.0
4976|557|5|1|186.98|186.98|0.0
4977|557|15|2|170.0|340.0|0.0
4978|642|52|3|852.47|2557.41|0.0
4979|642|74|3|628.92|1886.76|0.0
4980|642|90|1|646.46|646.46|0.0
4981|1752|60|2|715.08|1430.16|0.0
4982|258|97|2|419.52|839.04|0.0
4983|258|23|3|156.21|468.63|0.0
4984|299|66|2|503.46|1006.92|0.0
4985|299|100|1|18.28|18.28|0.0
4986|618|39|1|446.44|446.44|0.0
4987|618|56|3|952.46|2857.38|0.0
4988|618|80|3|712.83|2138.49|0.0
4989|618|15|2|170.0|340.0|0.0
4990|990|19|2|31.57|63.14|0.0
4991|990|69|3|336.62|1009.86|0.0
4992|990|24|3|970.87|2912.61|0.0
4993|990|5|1|186.98|186.98|0.0
4994|1159|94|3|879.19|2637.57|0.0
4995|1159|26|1|84.47|84.47|0.0
4996|1159|37|1|26.1|26.1|0.0
4997|1159|81|3|54.29|162.87|0.0
4998|1159|92|1|678.7|678.7|0.0
4999|1899|91|1|105.2|105.2|0.0
5000|1899|28|1|48.41|48.41|0.0
5001|1899|23|2|156.21|312.42|0.0
5002|1899|34|2|386.74|773.48|0.0
5003|1899|90|2|646.46|1292.92|0.0
5004|622|21|1|546.85|546.85|0.0
5005|1710|56|2|952.46|1904.92|0.0
5006|1652|22|1|50.34|50.34|0.0
5007|1652|68|2|893.48|1786.96|0.0
5008|1652|96|1|886.8|886.8|0.0
5009|223|52|2|852.47|1704.94|0.0
5010|1959|56|2|952.46|1904.92|0.0
5011|75|53|1|825.35|825.35|0.0
5012|75|95|2|403.84|807.68|0.0
5013|75|18|2|364.65|729.3|0.0
5014|75|77|1|995.49|995.49|0.0
5015|75|1|1|141.62|141.62|0.0
5016|31|22|3|50.34|151.02|0.0
5017|31|6|1|109.48|109.48|0.0
5018|741|27|2|452.34|904.68|90.47
5019|741|83|1|158.2|158.2|0.0
5020|741|3|1|591.41|591.41|0.0
5021|426|36|2|890.23|1780.46|0.0
5022|426|100|2|18.28|36.56|0.0
5023|426|10|1|441.58|441.58|0.0
5024|426|8|3|641.26|1923.78|0.0
5025|426|86|3|111.62|334.86|0.0
5026|1309|58|3|722.95|2168.85|0.0
5027|1309|8|2|641.26|1282.52|0.0
5028|1309|30|1|559.02|559.02|0.0
5029|1309|64|3|887.51|2662.53|0.0
5030|124|4|2|730.45|1460.9|0.0
5031|124|84|3|106.36|319.08|0.0
5032|1185|44|3|918.51|2755.53|0.0
5033|1873|92|2|678.7|1357.4|135.74
5034|1873|1|2|141.62|283.24|0.0
5035|1873|11|3|355.11|1065.33|0.0
5036|1990|32|1|153.3|153.3|0.0
5037|1990|93|1|143.55|143.55|0.0
5038|1990|18|3|364.65|1093.95|109.4
5039|1990|71|1|764.98|764.98|0.0
5040|165|12|1|79.26|79.26|0.0
5041|1700|33|2|780.86|1561.72|0.0
5042|1700|4|2|730.45|1460.9|0.0
5043|957|80|3|712.83|2138.49|0.0
5044|970|23|2|156.21|312.42|0.0
5045|601|9|3|695.01|2085.03|0.0
5046|601|87|2|361.76|723.52|0.0
5047|601|61|2|510.26|1020.52|0.0
5048|1278|59|1|391.94|391.94|0.0
5049|1619|70|3|277.88|833.64|0.0
5050|1619|46|3|449.42|1348.26|0.0
5051|1619|57|1|858.16|858.16|0.0
5052|553|21|2|546.85|1093.7|0.0
5053|1046|95|2|403.84|807.68|0.0
5054|1046|85|3|899.22|2697.66|0.0
5055|1046|78|1|948.39|948.39|0.0
5056|1046|4|3|730.45|2191.35|0.0
5057|1714|8|2|641.26|1282.52|0.0
5058|1714|16|2|974.54|1949.08|0.0
5059|1714|13|2|79.75|159.5|0.0
5060|1714|97|2|419.52|839.04|83.9
5061|1714|36|3|890.23|2670.69|0.0
5062|1118|35|2|406.55|813.1|0.0
5063|1118|73|1|892.64|892.64|0.0
5064|838|20|2|120.81|241.62|0.0
5065|838|13|2|79.75|159.5|0.0
5066|838|58|2|722.95|1445.9|0.0
5067|838|55|1|988.42|988.42|0.0
5068|838|40|1|94.74|94.74|0.0
5069|906|1|2|141.62|283.24|0.0
5070|906|33|1|780.86|780.86|0.0
5071|906|91|3|105.2|315.6|0.0
5072|906|45|1|637.59|637.59|0.0
5073|906|30|1|559.02|559.02|0.0
5074|1273|82|3|121.09|363.27|0.0
5075|1273|76|2|948.76|1897.52|0.0
5076|1273|83|3|158.2|474.6|0.0
5077|157|47|3|838.62|2515.86|0.0
5078|157|91|2|105.2|210.4|21.04
5079|566|78|2|948.39|1896.78|0.0
5080|566|25|3|965.82|2897.46|0.0
5081|566|28|1|48.41|48.41|0.0
5082|566|81|2|54.29|108.58|0.0
